pair_id,target_mode,match_direction,decoder_direction,r1_session,r2_session,r1_date,r2_date,train_session,test_session,n_trials_r1,n_trials_r2,n_trials_train,n_trials_test,anchor_pair_mean,anchor_pair_sd,selected_pair_mean,selected_anchor_z,baseline_corr,matched_corr,delta_corr
1,relative_position,trim_r2_to_r1,R1->R2,TSAL20250731_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,20250731,20250828,TSAL20250731_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,43,90,43,90,7.366623059137062,13.325177788482604,3.26942463462021,-0.3074779556080818,0.2620183330244693,0.2620183330244693,0.0
1,relative_position,trim_r2_to_r1,R2->R1,TSAL20250731_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,20250731,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250731_0830_staticAndStaticFree,43,90,90,43,7.366623059137062,13.325177788482604,3.26942463462021,-0.3074779556080818,0.5311800143304759,0.5311800143304759,0.0
1,relative_position,trim_r1_to_r2,R1->R2,TSAL20250731_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,20250731,20250828,TSAL20250731_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,42,90,42,90,3.26942463462021,3.5366641470935463,4.812661894158791,0.4363539186515132,0.2620183330244693,0.1744846204068252,-0.08753371261764412
1,relative_position,trim_r1_to_r2,R2->R1,TSAL20250731_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,20250731,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250731_0830_staticAndStaticFree,42,90,90,42,3.26942463462021,3.5366641470935463,4.812661894158791,0.4363539186515132,0.5311800143304759,0.6073478062611632,0.07616779193068735
2,relative_position,trim_r2_to_r1,R1->R2,TSAL20250731_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,20250731,20250829,TSAL20250731_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,43,95,43,95,7.366623059137062,13.325177788482604,1.7066157425394444,-0.4247603601574269,0.1529209329133686,0.15292093291336867,5.551115123125783e-17
2,relative_position,trim_r2_to_r1,R2->R1,TSAL20250731_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,20250731,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250731_0830_staticAndStaticFree,43,95,95,43,7.366623059137062,13.325177788482604,1.7066157425394444,-0.4247603601574269,0.5183066830901308,0.5183066830901308,0.0
2,relative_position,trim_r1_to_r2,R1->R2,TSAL20250731_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,20250731,20250829,TSAL20250731_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,41,95,41,95,1.7066157425394444,2.2314050140595474,3.665902471699465,0.8780506975717205,0.1529209329133686,0.424068841781301,0.2711479088679324
2,relative_position,trim_r1_to_r2,R2->R1,TSAL20250731_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,20250731,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250731_0830_staticAndStaticFree,41,95,95,41,1.7066157425394444,2.2314050140595474,3.665902471699465,0.8780506975717205,0.5183066830901308,0.606475861989699,0.08816917889956821
3,relative_position,trim_r2_to_r1,R1->R2,TSAL20250731_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250731,20250830,TSAL20250731_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,43,79,43,79,7.366623059137062,13.325177788482604,2.643647612482717,-0.3544399573217379,0.2719677504932341,0.2719677504932341,0.0
3,relative_position,trim_r2_to_r1,R2->R1,TSAL20250731_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250731,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250731_0830_staticAndStaticFree,43,79,79,43,7.366623059137062,13.325177788482604,2.643647612482717,-0.3544399573217379,0.328566111424137,0.328566111424137,0.0
3,relative_position,trim_r1_to_r2,R1->R2,TSAL20250731_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250731,20250830,TSAL20250731_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,43,79,43,79,2.643647612482717,5.80027316898679,7.366623059137062,0.8142677610267396,0.2719677504932341,0.2719677504932341,0.0
3,relative_position,trim_r1_to_r2,R2->R1,TSAL20250731_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250731,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250731_0830_staticAndStaticFree,43,79,79,43,2.643647612482717,5.80027316898679,7.366623059137062,0.8142677610267396,0.328566111424137,0.328566111424137,0.0
4,relative_position,trim_r2_to_r1,R1->R2,TSAL20250801_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,20250801,20250828,TSAL20250801_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,91,90,91,90,3.921318354201199,4.689187917039048,3.26942463462021,-0.1390206003927055,0.323586401167742,0.323586401167742,0.0
4,relative_position,trim_r2_to_r1,R2->R1,TSAL20250801_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,20250801,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250801_0830_staticAndStaticFree,91,90,90,91,3.921318354201199,4.689187917039048,3.26942463462021,-0.1390206003927055,0.5163413651412946,0.5163413651412946,0.0
4,relative_position,trim_r1_to_r2,R1->R2,TSAL20250801_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,20250801,20250828,TSAL20250801_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,91,90,91,90,3.26942463462021,3.5366641470935463,3.921318354201199,0.1843244629594584,0.323586401167742,0.323586401167742,0.0
4,relative_position,trim_r1_to_r2,R2->R1,TSAL20250801_0830_staticAndStaticFree,TSAL20250828_0830_interferenceAndInterferenceFree001,20250801,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250801_0830_staticAndStaticFree,91,90,90,91,3.26942463462021,3.5366641470935463,3.921318354201199,0.1843244629594584,0.5163413651412946,0.5163413651412946,0.0
5,relative_position,trim_r2_to_r1,R1->R2,TSAL20250801_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,20250801,20250829,TSAL20250801_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,91,95,91,95,3.921318354201199,4.689187917039048,1.7066157425394444,-0.4722998205327228,0.2897759627235042,0.2897759627235042,0.0
5,relative_position,trim_r2_to_r1,R2->R1,TSAL20250801_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,20250801,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250801_0830_staticAndStaticFree,91,95,95,91,3.921318354201199,4.689187917039048,1.7066157425394444,-0.4722998205327228,0.628827283312907,0.628827283312907,0.0
5,relative_position,trim_r1_to_r2,R1->R2,TSAL20250801_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,20250801,20250829,TSAL20250801_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,91,95,91,95,1.7066157425394444,2.2314050140595474,3.921318354201199,0.99251484948158,0.2897759627235042,0.2897759627235042,0.0
5,relative_position,trim_r1_to_r2,R2->R1,TSAL20250801_0830_staticAndStaticFree,TSAL20250829_0830_interferenceAndInterferenceFree001,20250801,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250801_0830_staticAndStaticFree,91,95,95,91,1.7066157425394444,2.2314050140595474,3.921318354201199,0.99251484948158,0.628827283312907,0.628827283312907,0.0
6,relative_position,trim_r2_to_r1,R1->R2,TSAL20250801_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250801,20250830,TSAL20250801_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,91,79,91,79,3.921318354201199,4.689187917039048,2.643647612482717,-0.2724716442000168,0.3452437757590118,0.34524377575901183,5.551115123125783e-17
6,relative_position,trim_r2_to_r1,R2->R1,TSAL20250801_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250801,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250801_0830_staticAndStaticFree,91,79,79,91,3.921318354201199,4.689187917039048,2.643647612482717,-0.2724716442000168,0.4736422377931756,0.47364223779317566,5.551115123125783e-17
6,relative_position,trim_r1_to_r2,R1->R2,TSAL20250801_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250801,20250830,TSAL20250801_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,91,79,91,79,2.643647612482717,5.80027316898679,3.921318354201199,0.2202776842563208,0.3452437757590118,0.34524377575901183,5.551115123125783e-17
6,relative_position,trim_r1_to_r2,R2->R1,TSAL20250801_0830_staticAndStaticFree,TSAL20250830_0830_interferenceAndInterferenceFree001,20250801,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250801_0830_staticAndStaticFree,91,79,79,91,2.643647612482717,5.80027316898679,3.921318354201199,0.2202776842563208,0.4736422377931756,0.47364223779317566,5.551115123125783e-17
7,relative_position,trim_r2_to_r1,R1->R2,TSAL20250802_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250802,20250828,TSAL20250802_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,75,90,75,90,2.9486902685961254,3.679612776174863,3.26942463462021,0.0871652495884373,0.3810611238041329,0.38106112380413293,5.551115123125783e-17
7,relative_position,trim_r2_to_r1,R2->R1,TSAL20250802_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250802,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250802_0830_staticAndStaticFree001,75,90,90,75,2.9486902685961254,3.679612776174863,3.26942463462021,0.0871652495884373,0.3650361483540571,0.3650361483540571,0.0
7,relative_position,trim_r1_to_r2,R1->R2,TSAL20250802_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250802,20250828,TSAL20250802_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,75,90,75,90,3.26942463462021,3.5366641470935463,2.9486902685961254,-0.0906883867634607,0.3810611238041329,0.38106112380413293,5.551115123125783e-17
7,relative_position,trim_r1_to_r2,R2->R1,TSAL20250802_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250802,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250802_0830_staticAndStaticFree001,75,90,90,75,3.26942463462021,3.5366641470935463,2.9486902685961254,-0.0906883867634607,0.3650361483540571,0.3650361483540571,0.0
8,relative_position,trim_r2_to_r1,R1->R2,TSAL20250802_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250802,20250829,TSAL20250802_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,75,95,75,95,2.9486902685961254,3.679612776174863,1.7066157425394444,-0.3375557705688472,0.5167469251895925,0.5167469251895925,0.0
8,relative_position,trim_r2_to_r1,R2->R1,TSAL20250802_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250802,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250802_0830_staticAndStaticFree001,75,95,95,75,2.9486902685961254,3.679612776174863,1.7066157425394444,-0.3375557705688472,0.4752120981605562,0.47521209816055626,5.551115123125783e-17
8,relative_position,trim_r1_to_r2,R1->R2,TSAL20250802_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250802,20250829,TSAL20250802_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,75,95,75,95,1.7066157425394444,2.2314050140595474,2.9486902685961254,0.5566333848990513,0.5167469251895925,0.5167469251895925,0.0
8,relative_position,trim_r1_to_r2,R2->R1,TSAL20250802_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250802,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250802_0830_staticAndStaticFree001,75,95,95,75,1.7066157425394444,2.2314050140595474,2.9486902685961254,0.5566333848990513,0.4752120981605562,0.47521209816055626,5.551115123125783e-17
9,relative_position,trim_r2_to_r1,R1->R2,TSAL20250802_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250802,20250830,TSAL20250802_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,75,79,75,79,2.9486902685961254,3.679612776174863,2.643647612482717,-0.0829007492550655,0.5219515167822435,0.5219515167822435,0.0
9,relative_position,trim_r2_to_r1,R2->R1,TSAL20250802_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250802,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250802_0830_staticAndStaticFree001,75,79,79,75,2.9486902685961254,3.679612776174863,2.643647612482717,-0.0829007492550655,0.3224964809689251,0.32249648096892514,5.551115123125783e-17
9,relative_position,trim_r1_to_r2,R1->R2,TSAL20250802_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250802,20250830,TSAL20250802_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,75,79,75,79,2.643647612482717,5.80027316898679,2.9486902685961254,0.0525910844586469,0.5219515167822435,0.5219515167822435,0.0
9,relative_position,trim_r1_to_r2,R2->R1,TSAL20250802_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250802,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250802_0830_staticAndStaticFree001,75,79,79,75,2.643647612482717,5.80027316898679,2.9486902685961254,0.0525910844586469,0.3224964809689251,0.32249648096892514,5.551115123125783e-17
10,relative_position,trim_r2_to_r1,R1->R2,TSAL20250803_1400_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250803,20250828,TSAL20250803_1400_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,75,90,75,90,4.382162315633919,4.335970958076992,3.26942463462021,-0.2566294128287265,0.2910786903312962,0.29107869033129624,5.551115123125783e-17
10,relative_position,trim_r2_to_r1,R2->R1,TSAL20250803_1400_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250803,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250803_1400_staticAndStaticFree001,75,90,90,75,4.382162315633919,4.335970958076992,3.26942463462021,-0.2566294128287265,0.5543433331476221,0.5543433331476221,0.0
10,relative_position,trim_r1_to_r2,R1->R2,TSAL20250803_1400_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250803,20250828,TSAL20250803_1400_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,75,90,75,90,3.26942463462021,3.5366641470935463,4.382162315633919,0.3146291631700918,0.2910786903312962,0.29107869033129624,5.551115123125783e-17
10,relative_position,trim_r1_to_r2,R2->R1,TSAL20250803_1400_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250803,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250803_1400_staticAndStaticFree001,75,90,90,75,3.26942463462021,3.5366641470935463,4.382162315633919,0.3146291631700918,0.5543433331476221,0.5543433331476221,0.0
11,relative_position,trim_r2_to_r1,R1->R2,TSAL20250803_1400_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250803,20250829,TSAL20250803_1400_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,75,95,75,95,4.382162315633919,4.335970958076992,1.7066157425394444,-0.6170582319308436,0.2694132557873148,0.2694132557873148,0.0
11,relative_position,trim_r2_to_r1,R2->R1,TSAL20250803_1400_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250803,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250803_1400_staticAndStaticFree001,75,95,95,75,4.382162315633919,4.335970958076992,1.7066157425394444,-0.6170582319308436,0.5790025207904078,0.5790025207904078,0.0
11,relative_position,trim_r1_to_r2,R1->R2,TSAL20250803_1400_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250803,20250829,TSAL20250803_1400_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,74,95,74,95,1.7066157425394444,2.2314050140595474,3.920985548019543,0.99236570301128,0.2694132557873148,0.37509085811637793,0.10567760232906315
11,relative_position,trim_r1_to_r2,R2->R1,TSAL20250803_1400_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250803,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250803_1400_staticAndStaticFree001,74,95,95,74,1.7066157425394444,2.2314050140595474,3.920985548019543,0.99236570301128,0.5790025207904078,0.6008373918289132,0.021834871038505343
12,relative_position,trim_r2_to_r1,R1->R2,TSAL20250803_1400_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250803,20250830,TSAL20250803_1400_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,75,79,75,79,4.382162315633919,4.335970958076992,2.643647612482717,-0.4009516484220722,0.191698027394859,0.19169802739485908,8.326672684688674e-17
12,relative_position,trim_r2_to_r1,R2->R1,TSAL20250803_1400_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250803,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250803_1400_staticAndStaticFree001,75,79,79,75,4.382162315633919,4.335970958076992,2.643647612482717,-0.4009516484220722,0.3077190105006544,0.3077190105006544,0.0
12,relative_position,trim_r1_to_r2,R1->R2,TSAL20250803_1400_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250803,20250830,TSAL20250803_1400_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,75,79,75,79,2.643647612482717,5.80027316898679,4.382162315633919,0.2997297976320813,0.191698027394859,0.19169802739485908,8.326672684688674e-17
12,relative_position,trim_r1_to_r2,R2->R1,TSAL20250803_1400_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250803,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250803_1400_staticAndStaticFree001,75,79,79,75,2.643647612482717,5.80027316898679,4.382162315633919,0.2997297976320813,0.3077190105006544,0.3077190105006544,0.0
13,relative_position,trim_r2_to_r1,R1->R2,TSAL20250804_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250804,20250828,TSAL20250804_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,70,90,70,90,3.803184840273542,8.868102979100739,3.26942463462021,-0.0601887694483513,0.3523813629450191,0.3523813629450191,0.0
13,relative_position,trim_r2_to_r1,R2->R1,TSAL20250804_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250804,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250804_0830_staticAndStaticFree001,70,90,90,70,3.803184840273542,8.868102979100739,3.26942463462021,-0.0601887694483513,0.2214272234500103,0.22142722345001034,2.7755575615628914e-17
13,relative_position,trim_r1_to_r2,R1->R2,TSAL20250804_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250804,20250828,TSAL20250804_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,70,90,70,90,3.26942463462021,3.5366641470935463,3.803184840273542,0.1509219375812034,0.3523813629450191,0.3523813629450191,0.0
13,relative_position,trim_r1_to_r2,R2->R1,TSAL20250804_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250804,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250804_0830_staticAndStaticFree001,70,90,90,70,3.26942463462021,3.5366641470935463,3.803184840273542,0.1509219375812034,0.2214272234500103,0.22142722345001034,2.7755575615628914e-17
14,relative_position,trim_r2_to_r1,R1->R2,TSAL20250804_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250804,20250829,TSAL20250804_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,70,95,70,95,3.803184840273542,8.868102979100739,1.7066157425394444,-0.2364168642014008,0.3223185595720496,0.32231855957204963,5.551115123125783e-17
14,relative_position,trim_r2_to_r1,R2->R1,TSAL20250804_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250804,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250804_0830_staticAndStaticFree001,70,95,95,70,3.803184840273542,8.868102979100739,1.7066157425394444,-0.2364168642014008,0.500059900165977,0.500059900165977,0.0
14,relative_position,trim_r1_to_r2,R1->R2,TSAL20250804_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250804,20250829,TSAL20250804_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,70,95,70,95,1.7066157425394444,2.2314050140595474,3.803184840273542,0.9395735352946324,0.3223185595720496,0.32231855957204963,5.551115123125783e-17
14,relative_position,trim_r1_to_r2,R2->R1,TSAL20250804_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250804,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250804_0830_staticAndStaticFree001,70,95,95,70,1.7066157425394444,2.2314050140595474,3.803184840273542,0.9395735352946324,0.500059900165977,0.500059900165977,0.0
15,relative_position,trim_r2_to_r1,R1->R2,TSAL20250804_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250804,20250830,TSAL20250804_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,70,79,70,79,3.803184840273542,8.868102979100739,2.643647612482717,-0.1307536945075491,0.1957116061235301,0.1957116061235301,0.0
15,relative_position,trim_r2_to_r1,R2->R1,TSAL20250804_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250804,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250804_0830_staticAndStaticFree001,70,79,79,70,3.803184840273542,8.868102979100739,2.643647612482717,-0.1307536945075491,0.489320928500592,0.48932092850059206,5.551115123125783e-17
15,relative_position,trim_r1_to_r2,R1->R2,TSAL20250804_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250804,20250830,TSAL20250804_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,70,79,70,79,2.643647612482717,5.80027316898679,3.803184840273542,0.1999107962691654,0.1957116061235301,0.1957116061235301,0.0
15,relative_position,trim_r1_to_r2,R2->R1,TSAL20250804_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250804,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250804_0830_staticAndStaticFree001,70,79,79,70,2.643647612482717,5.80027316898679,3.803184840273542,0.1999107962691654,0.489320928500592,0.48932092850059206,5.551115123125783e-17
16,relative_position,trim_r2_to_r1,R1->R2,TSAL20250805_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250805,20250828,TSAL20250805_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,78,90,78,90,3.357339070422118,3.652336600000786,3.26942463462021,-0.0240707375661621,0.4528358103191494,0.4528358103191494,0.0
16,relative_position,trim_r2_to_r1,R2->R1,TSAL20250805_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250805,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250805_0830_staticAndStaticFree001,78,90,90,78,3.357339070422118,3.652336600000786,3.26942463462021,-0.0240707375661621,0.559722075785693,0.559722075785693,0.0
16,relative_position,trim_r1_to_r2,R1->R2,TSAL20250805_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250805,20250828,TSAL20250805_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,78,90,78,90,3.26942463462021,3.5366641470935463,3.357339070422118,0.024858010867149,0.4528358103191494,0.4528358103191494,0.0
16,relative_position,trim_r1_to_r2,R2->R1,TSAL20250805_0830_staticAndStaticFree001,TSAL20250828_0830_interferenceAndInterferenceFree001,20250805,20250828,TSAL20250828_0830_interferenceAndInterferenceFree001,TSAL20250805_0830_staticAndStaticFree001,78,90,90,78,3.26942463462021,3.5366641470935463,3.357339070422118,0.024858010867149,0.559722075785693,0.559722075785693,0.0
17,relative_position,trim_r2_to_r1,R1->R2,TSAL20250805_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250805,20250829,TSAL20250805_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,78,95,78,95,3.357339070422118,3.652336600000786,1.7066157425394444,-0.4519636355209753,0.2172137498707001,0.2172137498707001,0.0
17,relative_position,trim_r2_to_r1,R2->R1,TSAL20250805_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250805,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250805_0830_staticAndStaticFree001,78,95,95,78,3.357339070422118,3.652336600000786,1.7066157425394444,-0.4519636355209753,0.6630218735264818,0.6630218735264818,0.0
17,relative_position,trim_r1_to_r2,R1->R2,TSAL20250805_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250805,20250829,TSAL20250805_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,78,95,78,95,1.7066157425394444,2.2314050140595474,3.357339070422118,0.739768584135046,0.2172137498707001,0.2172137498707001,0.0
17,relative_position,trim_r1_to_r2,R2->R1,TSAL20250805_0830_staticAndStaticFree001,TSAL20250829_0830_interferenceAndInterferenceFree001,20250805,20250829,TSAL20250829_0830_interferenceAndInterferenceFree001,TSAL20250805_0830_staticAndStaticFree001,78,95,95,78,1.7066157425394444,2.2314050140595474,3.357339070422118,0.739768584135046,0.6630218735264818,0.6630218735264818,0.0
18,relative_position,trim_r2_to_r1,R1->R2,TSAL20250805_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250805,20250830,TSAL20250805_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,78,79,78,79,3.357339070422118,3.652336600000786,2.643647612482717,-0.1954068138022237,0.5074644050602943,0.5074644050602943,0.0
18,relative_position,trim_r2_to_r1,R2->R1,TSAL20250805_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250805,20250830,TSAL20250830_0830_interferenceAndInterferenceFree001,TSAL20250805_0830_staticAndStaticFree001,78,79,79,78,3.357339070422118,3.652336600000786,2.643647612482717,-0.1954068138022237,0.4627298835207589,0.46272988352075894,5.551115123125783e-17
18,relative_position,trim_r1_to_r2,R1->R2,TSAL20250805_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,20250805,20250830,TSAL20250805_0830_staticAndStaticFree001,TSAL20250830_0830_interferenceAndInterferenceFree001,78,79,78,79,2.643647612482717,5.80027316898679,3.357339070422118,0.1230444562086151,0.5074644050602943,0.5074644050602943,0.0
